,Road_shape,speed,light,weather,result
445,0.6,0.27647058823529413,0.5217391304347826,0.2,0.0
446,0.6,0.3235294117647059,0.6521739130434783,0.35,1.0
447,0.6,0.8058823529411765,0.3913043478260869,0.5,1.0
448,0.6,0.23529411764705882,0.8695652173913043,0.5,1.0
449,0.6,0.18823529411764708,0.7391304347826086,0.8,0.0
450,0.6,0.8705882352941178,0.21739130434782608,0.35,0.0
451,0.6,0.811764705882353,0.2608695652173913,0.0,0.0
452,0.6,0.3176470588235294,0.08695652173913043,0.8,1.0
453,0.6,0.7647058823529412,1.0,0.0,1.0
454,0.6,0.6411764705882353,0.5652173913043478,0.5,1.0
455,0.6,0.22941176470588237,0.043478260869565216,0.2,1.0
456,0.6,0.6882352941176471,0.7391304347826086,0.35,1.0
457,0.6,0.811764705882353,0.6521739130434783,0.7,1.0
458,0.6,0.4,0.6086956521739131,0.5,1.0
459,0.6,0.3,0.0,0.8,1.0
460,0.6,0.35882352941176465,0.0,0.2,1.0
461,0.6,0.7294117647058823,0.30434782608695654,0.0,0.0
462,0.6,0.24705882352941175,0.21739130434782608,0.7,1.0
463,0.6,0.988235294117647,0.4782608695652174,0.5,1.0
464,0.6,0.9470588235294117,0.43478260869565216,0.8,0.0
465,0.6,0.3411764705882353,0.4782608695652174,0.35,1.0
466,0.6,0.7705882352941176,1.0,0.0,0.0
467,0.6,0.8823529411764706,0.3913043478260869,0.0,1.0
468,0.6,0.21764705882352944,0.5652173913043478,0.2,0.0
469,0.6,0.7941176470588236,0.5217391304347826,0.0,0.0
470,0.6,0.7588235294117648,1.0,0.5,0.0
471,0.6,0.9588235294117647,0.13043478260869565,0.35,0.0
472,0.6,0.676470588235294,0.9130434782608695,0.0,0.0
473,0.6,0.29411764705882354,0.6086956521739131,0.2,0.0
474,0.6,0.6941176470588235,0.6956521739130435,0.35,1.0
475,0.6,0.3058823529411765,0.4782608695652174,0.2,0.0
476,0.6,0.3823529411764706,0.6086956521739131,0.8,0.0
477,0.6,0.9411764705882353,0.6086956521739131,0.2,1.0
478,0.6,0.911764705882353,0.6521739130434783,0.8,1.0
479,0.6,0.9176470588235295,0.43478260869565216,0.0,1.0
480,0.6,0.37058823529411766,0.13043478260869565,0.35,1.0
481,0.6,0.888235294117647,0.9565217391304348,0.8,1.0
482,0.6,0.988235294117647,0.21739130434782608,0.35,1.0
483,0.6,0.6647058823529411,0.43478260869565216,0.7,1.0
484,0.6,0.9058823529411765,0.7391304347826086,0.2,1.0
485,0.6,0.7588235294117648,1.0,0.5,0.0
486,0.6,0.8823529411764706,0.3913043478260869,0.0,0.0
487,0.6,0.7294117647058823,0.08695652173913043,0.8,0.0
488,0.6,0.3176470588235294,0.30434782608695654,0.0,0.0
489,0.6,0.37058823529411766,0.13043478260869565,0.35,1.0
490,0.6,0.7647058823529412,0.4782608695652174,0.8,0.0
491,0.6,0.2705882352941177,0.7826086956521738,0.35,0.0
492,0.6,0.9647058823529412,0.30434782608695654,0.8,1.0
493,0.6,0.988235294117647,0.9565217391304348,0.8,0.0
494,0.6,0.7411764705882353,0.13043478260869565,0.35,0.0
495,0.6,0.9588235294117647,0.7391304347826086,0.7,1.0
496,0.6,0.8235294117647058,0.7826086956521738,0.8,0.0
497,0.6,0.23529411764705882,0.4782608695652174,0.7,0.0
498,0.6,0.36470588235294116,0.6956521739130435,0.7,1.0
499,0.6,0.3058823529411765,0.34782608695652173,0.5,1.0
